r_e_calculated nPrimVtx avgMu clusterE clusterPt clusterPhi cluster_MASS cluster_sumCellE cluster_time cluster_fracE cluster_PTD cluster_ISOLATION cluster_FIRST_ETA cluster_FIRST_PHI cluster_FIRST_ENG_DENS cluster_SECOND_TIME cluster_SECOND_R cluster_SECOND_LAMBDA cluster_SECOND_ENG_DENS cluster_CENTER_LAMBDA cluster_CENTER_MAG cluster_CENTER_X cluster_CENTER_Y cluster_CENTER_Z cluster_ENG_BAD_CELLS cluster_ENG_BAD_HV_CELLS cluster_ENG_FRAC_EM cluster_ENG_FRAC_MAX cluster_ENG_FRAC_CORE cluster_ENG_POS cluster_DELTA_THETA cluster_DELTA_PHI cluster_CELL_SIGNIFICANCE cluster_CELL_SIG_SAMPLING cluster_N_BAD_CELLS cluster_BAD_CELLS_CORR_E cluster_LONGITUDINAL cluster_LATERAL cluster_SIGNIFICANCE nCluster cluster_N_BAD_HV_CELLS cluster_nCells cluster_nCells_tot r_e_predec cluster_ENG_CALIB_TOT cluster_ENG_TOT_frompred clusterECalib
0.99023694 29 59.5 0.3473571 0.31927994 0.6377088 0.019708082 0.97612876 0.8741015 1.1361343e-05 0.407559 0.6130822 0.4164779 0.6339933 4.0756004e-07 2.6043523e-09 2902.4812 20060.951 3.3421538e-13 140.17007 1768.7103 1309.2601 963.3219 697.2697 0.0 0.10378845 0.830421 0.27316907 0.64835584 0.61203593 -0.0061600925 -0.064659975 4.6824474 1.0 0.0 0.0 0.65178496 0.7935482 1.5215316 8 1.0 12 24 0.7227633 0.3507818 0.4805959295387577 0.34700558
0.63731915 21 36.5 0.34633872 0.2974675 -2.145287 0.0070242295 1.0106955 -1.4958388 8.169772e-06 0.6146661 0.93830115 0.56642187 -2.1482172 2.622022e-07 3.0560287e-08 838.6144 2067.9934 9.198716e-14 270.79163 2022.7666 -948.1074 -1454.9509 1037.2052 0.0 0.0 1.0 0.56793624 0.5989052 0.48518372 -0.6247341 0.5520271 4.1301928 2.0 0.0 0.0 0.20062351 0.2938693 1.6144329 12 0.0 9 18 0.7109726 0.54343057 0.487133709512856 0.34700418
1.0661858 15 39.5 0.7443586 0.17079319 -0.10611041 0.0043665715 2.2111566 5.487818 5.6139897e-06 0.48377544 0.54319674 -2.151787 -0.10611041 9.203822e-07 0.0 694.04834 7448.871 1.1240526e-12 415.09018 4261.759 972.4561 -103.68924 -4148.0312 0.0 0.0 1.0 0.40499616 0.5534226 0.7443586 0.06451887 -0.0018700971 4.258792 7.0 0.0 0.0 0.26468065 0.4029985 3.2453952 14 0.0 7 7 0.97869915 0.6981509 0.7605591565089231 0.7452572
1.805567 16 31.499998 0.67097646 0.3901322 2.8997622 0.014440538 3.487576 5.8570814 3.7159512e-06 0.4182898 1.0 -1.1417419 2.8988461 2.0939771e-07 1.833273e-06 1813.2651 4356.578 5.6499635e-14 310.73257 2898.8777 -1630.2043 403.7031 -2362.8267 0.0 0.0 1.0 0.30993387 0.33112946 0.9884076 -0.49532494 -0.013011786 4.0287213 2.0 0.0 0.0 0.4749115 0.67281914 2.3812916 9 0.0 13 22 0.81576544 0.37161538 0.8225115052679849 0.47199813
1.1629622 24 48.5 0.37449387 0.2053107 -2.1087937 0.006936798 1.7597506 5.767439 3.678451e-05 0.36895734 0.6785694 1.2084804 -2.1214266 4.1619586e-07 0.0 1249.1449 20065.693 2.841091e-13 94.37822 2835.466 -813.9039 -1324.452 2371.3403 0.0 0.07921552 0.84586203 0.21618855 0.52640945 0.513926 0.0069116196 0.1708892 4.9389353 1.0 0.0 0.0 0.5177421 0.6680723 1.4862615 5 1.0 12 18 0.858839 0.32201722 0.4360466513514174 0.22091304
0.78635216 14 34.5 0.53118753 0.44644174 -2.214284 0.011767952 0.9597047 1.7876683 3.9713145e-06 0.4582248 0.74204636 -0.6070543 -2.2093482 5.006562e-07 1.5823858e-08 1217.8713 17502.572 4.2768003e-13 77.95316 1865.0724 -934.707 -1257.8456 -1011.25793 0.0 0.21531534 0.6770151 0.3229849 0.74707264 0.589155 -0.0042921603 0.083753355 4.67485 1.0 0.0 0.0 0.19053939 0.5778598 2.4360683 10 4.0 10 14 1.1480781 0.67550844 0.4626754312271961 0.53100574
0.9694377 25 29.5 0.8308656 0.75604296 2.9495351 0.05484662 1.601107 4.7078104 5.9801507e-05 0.35148013 0.6818384 0.44357166 2.9466462 4.019675e-07 4.3652177 7596.4863 20507.582 2.234965e-13 137.66203 1790.4456 -1596.544 314.92325 746.7034 0.0 0.16647597 0.84462774 0.27909693 0.5224493 1.071465 -0.02648325 0.007364368 4.676392 2.0 0.0 0.0 0.62554485 0.86752874 2.9032087 7 2.0 21 31 1.1751434 0.8570593 0.7070333714166288 0.82991844
1.4247941 19 22.5 0.61784136 0.4047932 2.9998968 0.013787813 0.930748 -5.1418347 1.9594167e-06 0.43891138 0.5268893 -0.9858495 3.0022223 4.2620428e-07 0.0 2442.9944 17379.154 3.3111917e-13 44.5155 2334.542 -1514.0063 211.91893 -1764.3586 0.0 0.24058399 0.6280753 0.37192467 0.6318076 0.64686215 0.0023859586 -0.09415771 5.366325 1.0 0.0 0.0 0.7034151 0.7379842 2.9480016 17 1.0 15 19 1.4091209 0.43363553 0.4384587298364533 0.61799383
1.2550654 12 28.5 0.92362183 0.7242855 1.311313 0.067352995 2.2865863 0.10100966 6.2716026e-05 0.26569918 0.72733545 0.72818565 1.3063829 3.1979926e-07 0.0 11115.131 16644.643 2.0174365e-13 181.87259 2093.4866 427.20944 1581.4548 1303.5255 0.0 0.104880445 0.95710844 0.1365852 0.29905033 1.3225203 -0.14932187 -0.5659441 4.8175144 1.0 0.0 0.0 0.865284 0.8808938 2.5007598 9 3.0 30 44 0.9767425 0.7359153 0.945614458263053 0.924817
1.2832974 27 25.5 0.84647655 0.70340383 2.3526492 0.06590791 2.6842492 -0.64571905 2.5909607e-05 0.2548573 1.0 0.625909 2.3741329 6.2438045e-07 18.48707 6646.69 16778.45 7.5796753e-13 104.018425 1905.2211 -1139.9713 1099.5485 1058.9268 0.0 0.2797702 0.8266918 0.117356054 0.29714814 1.5392193 0.015845217 -0.0059701074 7.308336 1.0 0.0 0.0 0.8591471 0.9240838 2.0947146 5 4.0 29 53 0.788103 0.65961057 1.074068427604006 0.8469972
1.2929188 20 26.5 0.6148149 0.40927786 2.607217 0.01430335 1.1795727 0.4385626 1.9946261e-05 0.49349666 0.82145655 -0.9645937 2.6057186 6.6169946e-07 0.01635499 2330.2183 13026.161 6.4106066e-13 22.915995 2274.455 -1301.4626 772.38544 -1697.8695 0.0 0.28831387 0.5770361 0.42296392 0.66639555 0.68165123 -0.03182204 -0.0746605 5.6587687 1.0 0.0 0.0 0.61428136 0.7111781 2.627702 6 1.0 14 17 1.3991868 0.47552475 0.4394087337016044 0.61465096
0.8655796 24 40.5 0.59140897 0.55902594 2.3403032 0.020287823 1.2577101 2.3728733 3.1295278e-06 0.40914157 1.0 -0.3383181 2.3438542 2.5068505e-07 2.3129178e-07 2262.675 10500.38 9.007725e-14 213.43878 1796.339 -1186.4719 1214.9742 -585.62445 0.0 0.00020446269 1.0 0.347269 0.43422696 0.7048806 0.04910009 -0.20619088 4.0035167 2.0 0.0 0.0 0.6330165 0.72020173 2.4259899 14 1.0 19 27 0.9871116 0.683252 0.599130807499375 0.6839081
1.0137395 20 29.5 0.8217237 0.8200108 1.6656834 0.04570458 1.8481194 1.9278933 4.1967587e-06 0.32393426 0.7065254 0.064966045 1.665893 4.53615e-07 3.920164 4945.4775 12535.47 4.4230372e-13 186.0131 1678.6049 -159.37694 1667.4384 109.3745 0.0 0.095247455 1.0 0.22843866 0.3952445 1.0669334 0.05074839 -0.2374357 6.495371 1.0 0.0 0.0 0.6745523 0.8877102 3.0836666 21 2.0 20 31 0.9054752 0.81058663 0.9075054733691216 0.82210296
1.4012278 32 56.499996 0.60629743 0.5257878 0.5864053 0.01911972 1.3265909 5.0350184 4.504206e-06 0.46146378 0.5490235 -0.54721594 0.59109473 2.5974506e-07 8.199279e-07 2148.5256 4733.983 8.0475414e-14 253.32205 1981.9999 1426.4731 957.66956 -988.11273 0.0 0.0 1.0 0.34683192 0.38592905 0.7944869 -0.4723478 0.49103025 4.1301928 2.0 0.0 0.0 0.42935663 0.6352884 2.405 14 0.0 12 23 0.8241134 0.4326901 0.7356966043750776 0.6060089
0.85542154 15 34.5 0.7382389 0.5977101 -0.34032002 0.033804607 1.6256195 2.3442278 8.228165e-05 0.7236257 0.79631954 0.67264366 -0.34588757 6.3441767e-09 4.894033 17676.936 61492.723 4.383417e-17 1684.3965 3533.9614 2696.49 -972.1077 2067.0828 0.0 0.0 0.0 0.6850876 0.9119354 0.85396487 -0.42206094 -0.019065674 6.33892 13.0 0.0 0.0 0.48385334 0.3478092 2.0137136 6 0.0 5 12 0.8856466 0.8630118 0.833559232316818 0.73816156
1.5083212 17 30.500002 0.8916457 0.5698235 0.32139733 0.02648272 4.055349 -3.5017009 1.29731425e-05 0.2887411 1.0 -1.0165668 0.3222976 2.2549928e-07 6.734353 3166.184 168723.72 1.3000165e-13 363.67343 2680.4065 1624.8945 542.6035 -2061.5232 0.0 0.07921552 0.89557153 0.16577844 0.4043788 1.1969943 -0.06435587 -0.018216137 5.321324 1.0 0.0 0.0 0.98323196 0.81631976 1.4263028 5 1.0 22 39 0.8573707 0.5911511 1.0399768734807475 0.5839188
1.2790275 23 35.5 0.45170823 0.3294586 -0.13947782 0.013365532 0.99928015 -0.97083914 7.023943e-05 0.44314024 0.61236376 -0.8367785 -0.13756755 9.003806e-07 0.0 3392.0151 16473.709 1.5656166e-12 108.097534 2165.9858 1564.4342 -216.71834 -1482.2527 0.0 0.0019752078 0.99603224 0.38224557 0.5004036 0.4978166 0.00677859 -0.08930096 10.042755 1.0 0.0 0.0 0.48712823 0.8022879 2.310964 3 1.0 12 15 0.86628944 0.3531654 0.521428761731183 0.44301504
0.85331637 26 53.499996 0.7249407 0.40603927 -2.3035457 0.015262923 1.5205094 0.73653424 6.854573e-06 0.38541535 0.73535466 -1.1825284 -2.300282 4.8228674e-07 3.724624 1518.818 22910.012 4.5012719e-13 223.96794 2895.7095 -1080.8882 -1209.7484 -2398.6084 0.0 0.2222813 1.0 0.28421053 0.45736995 1.0821866 -0.023188282 -0.106165536 7.946987 1.0 0.0 0.0 0.69844645 0.6757608 2.2865672 17 1.0 18 30 0.66500294 0.8495568 1.0901315714483908 0.8820182
1.2041696 26 43.499996 0.93354475 0.6577952 -0.6297445 0.022928068 3.0973513 -3.807922 8.157902e-06 0.36575082 1.0 -0.88572896 -0.63296306 2.8830644e-07 1.571027e-07 1972.9387 30550.213 1.5392471e-13 154.8681 2284.55 1298.3413 -952.3077 -1620.6754 0.0 0.27669758 0.76043105 0.23956898 0.5345476 1.1549808 -0.0039561833 -0.035821237 4.970458 1.0 0.0 0.0 0.6213138 0.7330026 3.3620162 11 1.0 22 30 1.2636386 0.7752602 0.7387751133908066 0.6508195
0.8464581 15 26.5 0.5080446 0.33497387 2.0104508 0.012877014 1.1989545 -5.771443 0.00015373983 0.37533486 0.9412464 -0.978917 2.01569 4.2661878e-07 0.023830721 1836.127 17997.844 2.76116e-13 40.672394 2315.3115 -655.11584 1376.0798 -1742.9558 0.0 0.24975187 0.61380386 0.2727085 0.5047203 0.646697 -0.00075550645 0.18264928 4.017953 1.0 0.0 0.0 0.7972174 0.7345891 1.5485445 2 2.0 16 23 1.2878968 0.60020053 0.3944761723144276 0.5085855
1.111589 17 23.5 0.8317342 0.8226664 -1.3270224 0.025253726 1.4248513 1.1615527 4.165293e-06 0.3742135 0.41416755 -0.14682674 -1.3288574 2.6872004e-07 12.120416 1975.8295 7614.164 8.6658647e-14 216.59045 1735.9489 411.19528 -1667.389 -253.47675 0.0 0.0 1.0 0.2410018 0.28623846 1.0026034 0.025299955 0.02917569 4.1927147 2.0 0.0 0.0 0.6056413 0.67937034 4.141008 9 0.0 15 22 0.9019926 0.748239 0.9221075649622844 0.8313591
1.0841761 21 38.5 0.6831514 0.6296066 0.83851516 0.017326957 1.2364407 -2.85409 6.397218e-05 0.43388882 0.9022169 -0.4096493 0.841828 6.7199994e-07 3.86689e-07 1101.4141 8872.487 7.1916854e-13 35.70793 1661.3823 1019.3601 1142.3716 -645.0451 0.0 0.2990426 0.6385431 0.3614569 0.5970509 0.8273258 0.017893203 -0.1260646 5.8978944 1.0 0.0 0.0 0.5438077 0.5573112 3.4472148 6 1.0 14 25 1.4112583 0.63011116 0.4840725471729731 0.6829946
1.4362298 35 59.5 0.5464167 0.3129875 -2.8035464 0.007428425 1.4048032 7.145201 2.2988745e-05 0.55802584 0.54167217 -1.1564773 -2.8062112 2.6268884e-07 0.0 1114.4093 13528.722 9.016165e-14 423.8056 2940.515 -1589.5056 -553.86487 -2411.0857 0.0 0.0 1.0 0.5010043 0.58710116 0.6825743 -0.14308605 0.2775704 4.37257 2.0 0.0 0.0 0.66689485 0.44447398 2.6653452 7 0.0 10 14 0.9182132 0.38045213 0.5950869580180289 0.54674387
0.83643675 14 21.499998 0.97441864 0.35335895 0.61652637 0.011298537 2.630817 5.5994406 5.975196e-06 0.5684546 0.5040274 1.6700144 0.61789376 2.1961267e-07 0.0 1001.27075 33449.062 1.07562966e-13 656.2274 4633.836 1373.0035 977.6104 4316.4307 0.0 0.0 0.49237394 0.50762606 0.8004981 1.0677011 -0.15399775 -0.4128503 5.095633 7.0 0.0 0.0 0.49087042 0.44853455 1.8474902 22 0.0 8 12 0.92945874 1.164964 1.0483721310749092 0.97482103
0.90647304 24 24.500002 0.68097526 0.58578014 2.2910948 0.04462939 1.2607138 3.9492524 1.2217049e-05 0.6189166 0.6530234 0.56235003 2.2909644 2.9642235e-09 0.97194785 55235.05 15517.191 1.2153014499999998e-17 1792.9357 3534.3303 -2005.3395 2285.0286 1802.4287 0.0 0.0 0.0 0.58038986 0.6167656 0.6865652 -0.46140924 -0.26775825 4.3457484 13.0 0.0 0.0 0.55231 0.7265764 2.972783 8 0.0 7 8 0.95492774 0.7512361 0.7131170574225857 0.6810077
0.9035005 20 22.5 0.8496235 0.5233763 1.6835905 0.036870115 1.5408773 -4.6077194 7.226458e-05 0.40744126 0.9277965 1.0656441 1.6868792 3.8204092e-07 0.0 9766.457 17322.523 2.8449137e-13 34.865826 2464.7715 -174.71167 1505.9156 1943.3972 0.0 0.36466694 0.6007939 0.35869673 0.55865514 0.91348034 -0.05547009 0.5284197 5.5436444 1.0 0.0 0.0 0.71776456 0.8215537 3.171832 7 2.0 20 24 1.7435921 0.9403686 0.487283407627277 0.84999824
1.1105833 13 24.500002 0.83317536 0.73437285 1.406301 0.027937762 1.8734944 4.584091 1.0658049e-05 0.3283596 0.6131983 -0.51478213 1.4103905 2.0168294e-07 7.862691e-07 2383.0173 18747.158 4.941918e-14 349.6724 2019.6471 285.10168 1755.3862 -957.24115 0.0 0.0 1.0 0.19317009 0.359338 1.1101828 -0.110057436 0.20245716 5.0292077 3.0 0.0 0.0 0.8446119 0.7910744 3.388061 19 0.0 20 27 0.90610236 0.7502142 0.9195157156416632 0.83236444
